no,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
35214,66, Self-emp-not-inc,0, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States,1
35215,46, Private,0, Assoc-voc,11, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States,0
35216,32, Private,0, HS-grad,9, Divorced, Other-service, Unmarried, Other, Female,0,0,28, United-States,0
35217,33, Private,0, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
35218,29, Private,1, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,8614,0,45, United-States,1
35219,37, Private,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
35220,22, Private,0, Assoc-voc,11, Never-married, Tech-support, Own-child, White, Female,0,0,36, United-States,0
35221,35, Private,0, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
35222,53, Private,0, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam,0
35223,46, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States,0
35224,47, Private,1, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688,0,40, United-States,1
35225,34, Private,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
35226,53, Private,1, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,1876,38, United-States,0
35227,58, Private,0, Masters,14, Widowed, Sales, Not-in-family, White, Female,0,0,27, United-States,1
35228,28, ?,0, Some-college,10, Never-married, ?, Unmarried, White, Female,0,0,40, United-States,0
35229,23, Private,0, 9th,5, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,35, Mexico,0
35230,27, Private,0, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,40, United-States,0
35231,32, Private,0, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,30, United-States,0
35232,43, Private,1, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States,1
35233,33, Private,1, Assoc-voc,11, Separated, Craft-repair, Not-in-family, White, Male,0,2444,42, United-States,1
35234,47, Private,0, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States,1
35235,19, Private,0, Some-college,10, Married-AF-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, United-States,0
35236,25, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,0
35237,50, Self-emp-not-inc,1, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2051,20, United-States,0
35238,32, Local-gov,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0
35239,40, Private,0, Preschool,1, Married-spouse-absent, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
35240,56, Local-gov,0, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States,0
35241,22, Private,0, 9th,5, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
35242,37, State-gov,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
35243,25, Private,0, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States,0
35244,22, Private,0, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States,0
35245,66, Private,0, 9th,5, Separated, Other-service, Not-in-family, Black, Female,0,0,30, United-States,0
35246,39, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
35247,23, Private,0, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
35248,24, Private,0, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States,0
35249,58, Federal-gov,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States,1
35250,42, Private,0, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
35251,36, Private,0, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, United-States,0
35252,46, Local-gov,1, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,52, United-States,1
35253,46, Private,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Japan,1
35254,29, Private,0, Bachelors,13, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,0
35255,51, Private,0, HS-grad,9, Married-civ-spouse, Other-service, Other-relative, Black, Female,0,0,40, Jamaica,0
35256,19, State-gov,0, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
35257,17, Private,0, 11th,7, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States,0
35258,24, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States,1
35259,39, Private,1, Bachelors,13, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,1564,50, ?,1
35260,30, Self-emp-inc,0, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,60, United-States,0
35261,21, Private,0, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,30, United-States,0
35262,41, Self-emp-inc,0, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,91, United-States,1
35263,38, ?,0, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States,1
35264,22, Private,0, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States,0
35265,24, Private,0, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,0
35266,55, Private,1, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,55, England,1
35267,26, Private,0, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
35268,33, Private,0, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,1
35269,27, Private,1, 10th,6, Never-married, Sales, Other-relative, White, Male,0,1980,40, United-States,0
35270,60, Private,0, Some-college,10, Widowed, Sales, Unmarried, White, Female,0,0,27, United-States,0
35271,22, Private,0, HS-grad,9, Never-married, Sales, Own-child, White, Female,1055,0,25, United-States,0
35272,30, Private,0, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1740,40, Haiti,1
35273,36, Federal-gov,0, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,70, United-States,1
35274,61, Private,0, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,27, United-States,1
35275,77, Local-gov,0, 7th-8th,4, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
35276,26, Federal-gov,0, Prof-school,15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, South,1
35277,38, Federal-gov,1, Assoc-voc,11, Divorced, Craft-repair, Unmarried, White, Female,6497,0,40, United-States,0
35278,32, State-gov,0, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States,0
35279,26, Self-emp-inc,0, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,78, United-States,1
35280,34, Local-gov,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,50, United-States,1
35281,22, Private,0, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,0,0,27, United-States,0
35282,34, Local-gov,0, 11th,7, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
35283,19, ?,0, Some-college,10, Never-married, ?, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States,0
35284,41, Private,0, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
35285,22, Federal-gov,0, Bachelors,13, Never-married, Tech-support, Own-child, White, Male,0,0,8, United-States,0
35286,29, ?,0, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,2407,0,40, Dominican-Republic,1
35287,32, State-gov,0, Masters,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan,0
35288,37, Private,0, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
35289,31, Private,0, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,1
35290,20, ?,0, Some-college,10, Never-married, ?, Other-relative, White, Female,0,0,25, United-States,0
35291,34, Private,0, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,0
35292,40, Local-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
35293,43, Private,0, Some-college,10, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, United-States,0
35294,62, Local-gov,0, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
35295,36, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,50, United-States,1
35296,49, Self-emp-inc,0, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
35297,39, Self-emp-inc,0, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Haiti,0
35298,39, Private,0, HS-grad,9, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Dominican-Republic,0
35299,53, Self-emp-inc,1, Some-college,10, Divorced, Sales, Not-in-family, White, Male,8614,0,50, Cuba,1
35300,22, Private,0, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
35301,43, Private,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
35302,30, Private,0, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,16, United-States,0
35303,49, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,45, United-States,1
35304,53, Private,0, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Cuba,0
35305,65, Private,0, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,24, United-States,0
35306,52, ?,1, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,0,1579,30, United-States,1
35307,38, Private,0, HS-grad,9, Separated, Other-service, Own-child, White, Male,0,0,35, United-States,0
35308,48, Private,0, 5th-6th,3, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico,0
35309,49, Local-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
35310,40, Private,1, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,1408,48, United-States,0
35311,24, Local-gov,0, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
35312,33, Private,0, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,1741,40, United-States,0
35313,44, Private,0, Some-college,10, Divorced, Transport-moving, Unmarried, White, Male,1831,0,50, United-States,0
35314,34, Private,0, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,1
35315,58, Local-gov,0, HS-grad,9, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
35316,52, Private,0, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,0
35317,28, Private,0, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0
35318,21, Private,0, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,0
35319,43, Self-emp-inc,0, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,0
35320,49, Federal-gov,0, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
35321,65, Private,0, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
35322,58, State-gov,1, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,1
35323,22, Private,0, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,0,0,30, Germany,0
35324,51, Private,0, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,3908,0,40, United-States,0
35325,19, Private,0, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States,0
35326,36, Self-emp-not-inc,0, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
35327,20, ?,0, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,15, United-States,0
35328,20, Private,0, Some-college,10, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,24, United-States,0
35329,61, Private,0, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
35330,40, Private,0, 11th,7, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States,0
35331,60, Private,1, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7688,0,40, United-States,1
35332,44, Self-emp-not-inc,0, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States,0
35333,28, State-gov,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
35334,53, Private,0, Some-college,10, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
35335,54, Private,0, Some-college,10, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
35336,51, Private,0, Some-college,10, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,50, United-States,1
35337,41, Self-emp-not-inc,0, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,58, United-States,0
35338,33, Private,0, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,0
35339,32, Private,0, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
35340,45, Private,0, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
35341,36, Private,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
35342,22, Private,0, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States,0
35343,38, Private,0, Prof-school,15, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
35344,21, Private,0, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,36, United-States,0
35345,51, Self-emp-inc,0, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States,0
35346,54, Private,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States,1
35347,22, Private,0, Some-college,10, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States,0
35348,20, Self-emp-not-inc,0, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
35349,20, ?,0, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,10, United-States,0
35350,42, Private,0, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Male,0,653,50, United-States,0
35351,47, Private,0, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
35352,41, Self-emp-not-inc,0, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
35353,45, ?,0, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,0
35354,31, Private,0, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States,0
35355,64, Private,0, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,39, United-States,1
35356,22, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
35357,45, Private,1, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,40, United-States,0
35358,62, Private,0, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,43, United-States,0
35359,43, Private,0, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
