no,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30788,41, Private,195661, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States,0
30789,32, Local-gov,255004, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
30790,32, Private,355700, Prof-school,15, Married-AF-spouse, Prof-specialty, Wife, White, Female,99999,0,60, United-States,1
30791,55, Private,381965, Bachelors,13, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
30792,28, Private,46322, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States,0
30793,36, Private,147548, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,85, United-States,0
30794,69, ?,28197, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,60, United-States,0
30795,39, Self-emp-inc,126675, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States,0
30796,20, Private,33551, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
30797,38, Private,193945, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
30798,28, Private,176683, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,70, United-States,1
30799,21, Private,169699, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
30800,27, Private,289484, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
30801,30, Private,504725, 10th,6, Never-married, Sales, Other-relative, White, Male,0,0,18, Guatemala,1
30802,57, Federal-gov,40103, 10th,6, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States,0
30803,27, Private,301654, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
30804,41, Federal-gov,510072, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
30805,34, Local-gov,134886, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,1740,35, United-States,0
30806,19, Private,235849, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,35, United-States,0
30807,40, State-gov,506329, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan,1
30808,27, Local-gov,137629, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States,0
30809,27, Private,213225, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,45, England,0
30810,59, Private,144071, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
30811,35, Private,411395, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, United-States,0
30812,56, State-gov,274111, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,1669,40, United-States,0
30813,78, Private,111189, 7th-8th,4, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, Dominican-Republic,0
30814,36, Self-emp-not-inc,350103, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
30815,42, Private,413297, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
30816,37, Private,255621, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0
30817,39, Private,142707, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
30818,33, Private,460408, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,3325,0,50, United-States,1
30819,44, Private,96321, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
30820,31, Private,226756, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States,0
30821,52, Federal-gov,290856, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
30822,66, Self-emp-inc,249043, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,5556,0,26, United-States,0
30823,19, Self-emp-not-inc,73514, HS-grad,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States,0
30824,45, Self-emp-not-inc,45136, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States,1
30825,49, Private,185041, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
30826,20, Private,41721, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
30827,50, Local-gov,50178, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,4064,0,55, United-States,0
30828,36, State-gov,170861, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,32, United-States,0
30829,62, Private,319582, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,32, United-States,0
30830,51, Private,163921, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,56, United-States,0
30831,62, Local-gov,136787, HS-grad,9, Divorced, Transport-moving, Other-relative, White, Male,0,0,40, United-States,0
30832,37, Private,167613, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
30833,18, Private,186909, HS-grad,9, Never-married, Sales, Other-relative, White, Female,1055,0,30, United-States,0
30834,33, Private,279231, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States,0
30835,28, Private,131298, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,60, United-States,0
30836,35, Private,187167, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
30837,56, Federal-gov,317847, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
30838,41, Private,220460, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
30839,43, Private,129573, HS-grad,9, Never-married, Sales, Not-in-family, Black, Female,0,0,44, United-States,0
30840,46, Private,192713, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, ?,0
30841,56, Private,179127, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Italy,0
30842,33, Private,111985, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,58, United-States,0
30843,30, Private,232766, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
30844,26, Private,247455, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,5178,0,42, United-States,0
30845,21, Private,153209, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
30846,65, Private,183170, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States,0
30847,47, Federal-gov,117628, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
30848,29, Private,212895, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,0
30849,27, ?,60726, HS-grad,9, Never-married, ?, Own-child, Black, Male,0,0,40, United-States,0
30850,26, Private,58426, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
30851,68, Private,73773, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,24, United-States,0
30852,23, Federal-gov,482096, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States,0
30853,55, Private,24694, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
30854,38, Private,107302, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, United-States,0
30855,26, Local-gov,345779, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,43, United-States,0
30856,40, Private,194360, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
30857,44, ?,29841, HS-grad,9, Divorced, ?, Unmarried, White, Female,0,0,50, United-States,0
30858,31, Self-emp-not-inc,144949, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States,0
30859,55, Local-gov,173296, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States,0
30860,20, Private,170091, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,0
30861,49, Private,199058, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, United-States,0
30862,27, Private,31757, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,0,0,38, United-States,0
30863,35, Private,189623, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
30864,24, Self-emp-not-inc,191954, 7th-8th,4, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States,0
30865,22, Self-emp-inc,153516, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States,0
30866,35, Private,283237, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
30867,30, Federal-gov,547931, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
30868,26, Private,144483, Assoc-voc,11, Divorced, Sales, Own-child, White, Female,594,0,35, United-States,0
30869,43, Private,398959, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
30870,76, Private,84428, Some-college,10, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,2062,0,37, United-States,0
30871,43, Private,169031, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
30872,41, Private,29762, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States,0
30873,66, Private,48034, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,16, United-States,0
30874,33, Self-emp-not-inc,123424, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
30875,65, Private,149811, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,2206,59, Canada,0
30876,23, Private,38151, 11th,7, Never-married, Other-service, Other-relative, White, Male,0,0,40, Philippines,0
30877,36, Private,186531, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0
30878,42, Private,317078, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,0
30879,57, Private,133126, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States,0
30880,23, Private,193586, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3908,0,40, United-States,0
30881,25, Private,238605, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,25, United-States,1
30882,34, Private,111985, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
30883,47, ?,175530, 5th-6th,3, Separated, ?, Own-child, White, Female,0,0,56, Mexico,1
30884,21, Private,90935, Assoc-voc,11, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
30885,47, Private,362654, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
30886,64, Self-emp-not-inc,159938, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2635,0,24, Italy,0
30887,49, Private,280525, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,0
30888,33, Private,287908, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States,0
30889,55, State-gov,146326, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,45, United-States,1
30890,40, Local-gov,202872, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,0
30891,21, Private,93977, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
30892,63, Local-gov,168656, Bachelors,13, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,35, Outlying-US(Guam-USVI-etc),0
30893,22, Private,324445, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
30894,38, Self-emp-not-inc,111499, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States,0
30895,40, Local-gov,321187, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, United-States,0
30896,37, Federal-gov,194630, Masters,14, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
30897,30, Private,275232, Assoc-acdm,12, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,36, United-States,0
30898,33, Private,44623, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
30899,30, Private,129227, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
30900,90, Private,272752, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,0
30901,17, Private,175465, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,14, United-States,1
30902,17, ?,86786, 10th,6, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
30903,40, Private,122215, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
30904,48, Private,114561, Bachelors,13, Married-spouse-absent, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,36, Philippines,0
30905,26, Local-gov,72594, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, United-States,0
30906,38, State-gov,87282, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States,0
30907,24, Private,291578, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
30908,21, ?,134746, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,35, United-States,0
30909,42, Self-emp-not-inc,351161, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States,0
30910,61, Private,154600, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,4, United-States,0
30911,22, Private,32616, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0
30912,41, Private,135056, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Female,10520,0,38, United-States,1
30913,21, Private,190916, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
30914,24, Private,200295, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
30915,47, Private,316101, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
30916,47, Private,45564, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
30917,34, Private,33678, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,4508,0,35, United-States,0
30918,46, Local-gov,183610, Masters,14, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
30919,31, Self-emp-not-inc,216283, Assoc-acdm,12, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, United-States,0
30920,42, Local-gov,195897, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
